student,course,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimeWE,avgstepTimePS,stepTimeDeviation,englishSymbolicSwitchCount,UseCount,PrepCount,MorphCount,OptionalCount,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,SystemInfoHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp
bapowers,CSC226-001-STADDON-S16,456,16,2398.574,2388.878,9.696,5.1805054,1.616,5.227304158,9.010886733,4,8,33,1,6,62,15,33,23,10,0.040540541,0.652173913,0.076335878,374,27,401,0,401,6,31,370,0.922693267,0.039900249,0.077306733,217,2,4,0,4
bapowers,CSC226-001-STADDON-S16,373,2,756.335,753.388,2.947,2.000886243,0.421,2.030695418,4.302993259,5,19,103,5,3,33,31,99,13,86,0.092261905,1.476190476,0.173669468,345,0,345,0,345,0,9,336,0.973913043,0.005797101,0.026086957,61,0,5,0,1
bapowers,CSC226-001-STADDON-S16,269,8,1310.331,1302.203,8.128,4.782229927,1.016,4.8955,8.753819009,1,5,9,9,14,23,21,16,9,7,0.088607595,1.166666667,0.164705882,251,0,251,0,251,0,14,237,0.944223108,0.03187251,0.055776892,121,0,6,0,4
bapowers,CSC226-001-STADDON-S16,321,1,1477.81,1471.731,6.079,4.561141975,0.6079,4.687041401,8.157858366,0,14,11,16,0,30,26,15,11,4,0.09122807,1.444444444,0.171617162,294,0,294,0,294,0,9,285,0.969387755,0.003401361,0.030612245,145,0,7,0,3
bapowers,CSC226-001-STADDON-S16,136,1,590.364,585.713,4.651,4.157492958,0.664428571,4.338614815,7.996211657,0,10,3,17,0,23,21,9,6,3,0.185840708,1.235294118,0.323076923,119,0,119,0,119,0,6,113,0.949579832,0.008403361,0.050420168,26,0,5,0,1
bapowers,CSC226-001-STADDON-S16,195,2,655.882,653.911,1.971,3.312535354,0.657,3.353389744,4.667933474,0,9,8,18,1,22,25,11,8,3,0.144508671,1.315789474,0.260416667,174,2,176,0,176,0,3,173,0.982954545,0.011363636,0.017045455,67,0,1,0,6
hzhang27,CSC226-001-STADDON-S16,509,1,3028.344,2941.118,87.226,5.880279612,6.709692308,5.858800797,10.52006861,8,15,38,11,1,183,23,42,28,14,0.078767123,1.533333333,0.149837134,329,3,332,0,332,20,40,292,0.879518072,0.003012048,0.120481928,84,8,5,0,4
hzhang27,CSC226-001-STADDON-S16,861,1,4933.805,4903.306,30.499,5.710422454,3.388777778,5.734860819,9.862696143,8,36,32,41,17,214,46,80,30,50,0.072669826,3.066666667,0.141975309,649,1,648,2,650,0,17,633,0.973846154,0.001538462,0.026153846,84,0,7,0,31
hzhang27,CSC226-001-STADDON-S16,117,0,291.973,245.642,46.331,2.433108333,1.930458333,2.558770833,2.53820632,0,6,5,2,0,57,9,4,1,3,0.173076923,0.5,0.257142857,63,0,63,0,63,0,11,52,0.825396825,0,0.174603175,1,0,11,0,0
hzhang27,CSC226-001-STADDON-S16,238,0,954.644,949.477,5.167,3.961178423,0.574111111,4.092573276,7.142956436,0,15,5,11,3,86,21,13,7,6,0.141891892,1.166666667,0.253012048,155,0,155,0,155,0,7,148,0.95483871,0,0.04516129,14,0,7,0,4
hzhang27,CSC226-001-STADDON-S16,284,0,1463.377,1449.188,14.189,5.098874564,1.182416667,5.269774545,10.21363835,0,14,4,32,9,69,35,24,13,11,0.167464115,1.842105263,0.307017544,218,0,218,0,218,0,9,209,0.958715596,0,0.041284404,6,0,9,0,11
hzhang27,CSC226-001-STADDON-S16,156,0,508.142,503.991,4.151,3.195861635,1.383666667,3.230711538,5.978479257,0,9,6,18,0,52,25,8,3,5,0.235849057,1.315789474,0.4,107,0,107,0,107,0,1,106,0.990654206,0,0.009345794,0,0,1,0,1
jahannaf,CSC226-001-STADDON-S16,68,0,277.163,254.719,22.444,3.903704225,1.726461538,4.391706897,9.527913546,0,5,5,1,0,25,8,3,2,1,0.216216216,0.533333333,0.307692308,46,0,46,0,46,0,9,37,0.804347826,0,0.195652174,0,0,9,0,0
jahannaf,CSC226-001-STADDON-S16,75,0,331.703,309.147,22.556,4.1462875,3.222285714,4.234890411,8.778656349,0,12,5,0,0,28,12,5,0,5,0.255319149,0.75,0.380952381,52,0,52,0,52,0,5,47,0.903846154,0,0.096153846,0,0,5,0,0
jahannaf,CSC226-001-STADDON-S16,224,8,1040.076,1015.401,24.675,4.581832599,2.243181818,4.700930556,7.435968373,0,26,7,9,4,35,20,26,6,20,0.113636364,1.111111111,0.206185567,192,0,159,33,192,0,16,176,0.916666667,0.041666667,0.083333333,7,0,6,0,3
jahannaf,CSC226-001-STADDON-S16,344,3,2252.104,2246.409,5.695,6.490213256,0.632777778,6.646180473,11.25264396,0,31,8,25,4,39,32,36,6,30,0.10738255,1.777777778,0.202531646,308,0,308,0,308,0,10,298,0.967532468,0.00974026,0.032467532,32,0,7,0,12
jahannaf,CSC226-001-STADDON-S16,80,1,348.797,341.364,7.433,4.202373494,0.675727273,4.741166667,9.236072233,0,9,0,10,0,18,13,6,1,5,0.236363636,0.684210526,0.351351351,65,0,65,0,65,0,10,55,0.846153846,0.015384615,0.153846154,0,0,9,0,0
jahannaf,CSC226-001-STADDON-S16,388,0,2123.243,2117.515,5.728,5.402653944,0.636444444,5.514361979,7.95472684,0,28,7,44,1,41,35,45,13,32,0.101449275,1.666666667,0.191256831,352,0,352,0,352,0,7,345,0.980113636,0,0.019886364,40,0,7,0,14
wrcoakle,CSC226-001-STADDON-S16,786,2,3801.137,3617.254,183.883,4.793363178,18.3883,4.619736909,9.196013369,6,29,38,26,8,204,41,60,34,26,0.073608618,2.157894737,0.142361111,589,0,549,40,589,0,32,557,0.945670628,0.003395586,0.054329372,130,2,5,0,6
wrcoakle,CSC226-001-STADDON-S16,101,1,572.662,435.717,136.945,5.351981308,9.781785714,4.685129032,9.443058356,0,9,7,3,0,23,16,3,2,1,0.219178082,1,0.359550562,84,0,84,0,84,0,11,73,0.869047619,0.011904762,0.130952381,4,0,8,2,1
wrcoakle,CSC226-001-STADDON-S16,130,0,461.51,384.075,77.435,3.47,4.555,3.310991379,6.058457526,0,4,8,6,1,38,13,6,5,1,0.158536585,0.722222222,0.26,95,0,80,15,95,0,13,82,0.863157895,0,0.136842105,3,0,11,0,4
wrcoakle,CSC226-001-STADDON-S16,586,4,2057.977,1980.778,77.199,3.482194585,3.356478261,3.487285211,5.691880346,2,22,23,26,9,214,67,13,8,5,0.198224852,0.736263736,0.312354312,377,0,268,109,377,0,39,338,0.896551724,0.01061008,0.103448276,19,2,13,0,22
wrcoakle,CSC226-001-STADDON-S16,206,0,752.49,734.216,18.274,3.635217391,0.870190476,3.947397849,8.434346863,0,4,6,13,1,62,19,5,2,3,0.147286822,1,0.256756757,145,0,86,59,145,0,16,129,0.889655172,0,0.110344828,13,0,15,0,4
wrcoakle,CSC226-001-STADDON-S16,227,7,739.73,725.96,13.77,3.216217391,1.059230769,3.345437788,5.307717993,0,7,12,12,0,72,23,8,5,3,0.160839161,1.210526316,0.283950617,158,0,158,0,158,0,15,143,0.905063291,0.044303797,0.094936709,1,0,8,0,4
mdsabo,CSC226-001-STADDON-S16,70,1,628.116,585.67,42.446,8.604328767,2.829733333,10.09775862,15.86196971,2,5,4,2,0,23,8,3,2,1,0.222222222,0.533333333,0.31372549,50,0,50,0,50,0,14,36,0.72,0.02,0.28,0,2,9,0,0
mdsabo,CSC226-001-STADDON-S16,82,0,494.207,486.747,7.46,5.68054023,1.065714286,6.0843375,10.58009067,0,9,6,3,0,20,14,4,4,0,0.225806452,0.875,0.358974359,67,0,67,0,67,0,5,62,0.925373134,0,0.074626866,0,0,5,0,0
mdsabo,CSC226-001-STADDON-S16,100,0,458.656,448.671,9.985,4.452970874,0.665666667,5.098534091,8.409969705,0,5,7,5,1,26,13,5,4,1,0.196969697,0.722222222,0.30952381,77,0,77,0,77,0,11,66,0.857142857,0,0.142857143,0,0,11,0,3
mdsabo,CSC226-001-STADDON-S16,104,0,809.146,745.261,63.885,7.56211215,5.32375,7.844852632,15.15558896,0,8,5,8,0,30,18,3,3,0,0.257142857,1,0.409090909,77,0,77,0,77,0,7,70,0.909090909,0,0.090909091,0,0,7,0,0
mdsabo,CSC226-001-STADDON-S16,221,0,1117.476,1091.739,25.737,4.944584071,3.217125,5.007977064,7.859058386,0,7,13,32,2,36,40,15,13,2,0.224719101,2.352941176,0.41025641,188,2,36,154,190,0,12,178,0.936842105,0,0.063157895,4,0,5,0,2
mdsabo,CSC226-001-STADDON-S16,279,6,1988.873,1945.841,43.032,7.003073944,6.147428571,7.024696751,12.13036751,0,16,13,35,4,42,40,28,19,9,0.180995475,1.538461538,0.32388664,242,0,62,180,242,4,21,221,0.91322314,0.024793388,0.08677686,0,0,4,0,4
neashley,CSC226-001-STADDON-S16,139,7,1566.764,1442.978,123.786,10.88030556,9.522,11.01509924,17.40639698,2,11,12,0,0,27,14,9,6,3,0.155555556,0.933333333,0.266666667,117,0,115,2,117,2,27,90,0.769230769,0.05982906,0.230769231,13,6,5,0,0
neashley,CSC226-001-STADDON-S16,84,0,829.437,786.926,42.511,9.319516854,6.073,9.596658537,14.49375681,0,8,11,0,0,16,15,4,2,2,0.220588235,0.9375,0.357142857,73,0,73,0,73,0,5,68,0.931506849,0,0.068493151,1,0,5,0,0
neashley,CSC226-001-STADDON-S16,180,2,1406.031,1402.476,3.555,7.600167568,0.88875,7.748486188,12.36073138,0,18,14,7,0,25,24,15,6,9,0.153846154,1.043478261,0.268156425,160,0,160,0,160,0,4,156,0.975,0.0125,0.025,0,0,1,0,0
neashley,CSC226-001-STADDON-S16,391,0,2963.842,2918.818,45.024,7.446839196,4.5024,7.522726804,12.31708948,0,32,30,25,12,50,61,38,22,16,0.182089552,1.694444444,0.32884097,345,3,348,0,348,0,13,335,0.962643678,0,0.037356322,2,0,7,0,0
neashley,CSC226-001-STADDON-S16,350,0,2609.336,2568.185,41.151,7.391886686,2.939357143,7.575766962,12.08306323,0,7,25,41,17,44,50,41,24,17,0.170648464,1.351351351,0.303030303,304,5,196,113,309,0,16,293,0.948220065,0,0.051779935,0,0,10,0,12
neashley,CSC226-001-STADDON-S16,289,0,2042.407,2022.113,20.294,6.970672355,2.0294,7.145275618,13.32608594,0,19,18,25,11,51,41,33,13,20,0.175965665,2.157894737,0.325396825,242,0,146,96,242,0,9,233,0.962809917,0,0.037190083,0,0,8,0,7
slmendez,CSC226-001-STADDON-S16,609,12,4376.316,4287.83,88.486,7.115960976,12.64085714,7.052351974,11.86583918,0,26,15,28,17,122,29,57,29,28,0.061181435,1.933333333,0.118609407,486,7,431,62,493,0,19,474,0.961460446,0.024340771,0.038539554,219,0,5,0,0
slmendez,CSC226-001-STADDON-S16,98,0,1106.441,806.175,300.266,10.95486139,17.66270588,9.597321429,15.17188894,0,6,4,0,0,21,8,2,1,1,0.114285714,0.5,0.186046512,80,0,80,0,80,0,10,70,0.875,0,0.125,32,0,10,0,0
slmendez,CSC226-001-STADDON-S16,174,0,1075.848,967.946,107.902,6.078237288,8.991833333,5.866339394,10.13367671,0,8,12,8,0,27,13,15,4,11,0.09352518,0.722222222,0.165605096,150,0,75,75,150,0,11,139,0.926666667,0,0.073333333,42,0,7,1,1
slmendez,CSC226-001-STADDON-S16,838,1,5625.329,5455.197,170.132,6.688857313,17.0132,6.564617329,12.12484292,0,33,16,46,8,178,48,55,23,32,0.073506891,2.666666667,0.143070045,663,0,663,0,663,0,10,653,0.984917044,0.001508296,0.015082956,267,0,7,0,0
slmendez,CSC226-001-STADDON-S16,252,1,886.829,865.669,21.16,3.450696498,2.645,3.476582329,4.887337881,0,7,6,26,7,41,25,21,6,15,0.119617225,1.470588235,0.221238938,216,0,102,114,216,0,7,209,0.967592593,0.00462963,0.032407407,72,0,5,0,1
slmendez,CSC226-001-STADDON-S16,286,0,1416.998,1393.614,23.384,4.903107266,2.125818182,5.013,8.650091154,0,13,10,28,0,41,32,19,7,12,0.133333333,1.684210526,0.247104247,248,0,248,0,248,0,8,240,0.967741935,0,0.032258065,73,0,8,0,0
bhtang,CSC226-001-STADDON-S16,478,3,4543.442,4277.505,265.937,9.406712215,8.31053125,9.484490022,15.09661316,4,23,27,34,6,96,33,57,22,35,0.092436975,1.064516129,0.170103093,384,3,359,28,387,2,30,357,0.92248062,0.007751938,0.07751938,75,2,9,0,4
bhtang,CSC226-001-STADDON-S16,100,0,1315.683,1144.012,171.671,12.53031429,17.1671,12.04223158,18.54367429,0,10,7,5,0,30,16,6,4,2,0.235294118,1,0.380952381,75,0,74,1,75,0,7,68,0.906666667,0,0.093333333,0,0,5,0,1
bhtang,CSC226-001-STADDON-S16,627,4,5187.371,5134.956,52.415,8.207865506,6.551875,8.229096154,14.02159924,0,24,37,64,4,148,76,53,34,19,0.165577342,2.533333333,0.310838446,484,0,306,178,484,0,25,459,0.948347107,0.008264463,0.051652893,1,0,6,0,9
bhtang,CSC226-001-STADDON-S16,408,0,3594.305,3469.482,124.823,8.702917676,13.86922222,8.587826733,13.97092048,0,26,18,43,5,77,58,34,18,16,0.179566563,2.416666667,0.334293948,336,0,336,0,336,2,13,323,0.961309524,0,0.038690476,31,0,7,0,4
bhtang,CSC226-001-STADDON-S16,135,0,716.286,646.555,69.731,5.190478261,6.339181818,5.090984252,8.40838794,0,7,2,18,2,26,24,5,2,3,0.233009709,1.263157895,0.393442623,112,0,112,0,112,0,9,103,0.919642857,0,0.080357143,16,0,9,0,1
bhtang,CSC226-001-STADDON-S16,139,0,706.038,702.479,3.559,4.972098592,1.186333333,5.053805755,9.804487239,0,7,5,20,0,35,24,8,5,3,0.226415094,1.263157895,0.384,107,0,107,0,107,0,1,106,0.990654206,0,0.009345794,15,0,1,0,0
spcamass,CSC226-001-STADDON-S16,535,11,3134.608,3101.84,32.768,5.720087591,4.681142857,5.733530499,12.40475557,10,57,29,24,16,130,29,97,66,31,0.07967033,0.674418605,0.142506143,417,1,413,5,418,2,54,364,0.870813397,0.026315789,0.129186603,30,6,5,0,4
spcamass,CSC226-001-STADDON-S16,238,2,1692.935,1581.324,111.611,7.024626556,4.46444,7.320944444,12.77470226,6,21,14,10,0,43,13,32,21,11,0.080246914,0.213114754,0.116591928,198,0,198,0,198,0,36,162,0.818181818,0.01010101,0.181818182,15,0,15,5,0
spcamass,CSC226-001-STADDON-S16,192,5,991.92,895.75,96.17,5.086769231,9.617,4.841891892,9.076129311,6,34,13,4,0,35,20,31,6,25,0.147058824,0.317460317,0.201005025,160,0,160,0,160,0,24,136,0.85,0.03125,0.15,0,0,6,0,1
spcamass,CSC226-001-STADDON-S16,182,2,803.374,613.361,190.013,4.342562162,7.308192308,3.857616352,5.621437065,0,29,15,8,0,25,26,26,3,23,0.194029851,0.722222222,0.305882353,160,0,160,0,160,0,26,134,0.8375,0.0125,0.1625,0,0,20,0,0
spcamass,CSC226-001-STADDON-S16,256,9,893.178,825.263,67.915,3.422137931,3.39575,3.424327801,6.179841293,2,40,9,35,2,24,17,69,14,55,0.081339713,0.62962963,0.144067797,237,0,237,0,237,0,28,209,0.88185654,0.037974684,0.11814346,2,0,13,3,0
spcamass,CSC226-001-STADDON-S16,381,5,1764.375,1731.738,32.637,4.570919689,3.626333333,4.593469496,7.338927222,8,30,5,60,4,44,38,61,18,43,0.11875,0.745098039,0.204851752,342,0,342,0,342,0,22,320,0.935672515,0.014619883,0.064327485,8,0,7,0,4
jdhende5,CSC226-001-STADDON-S16,520,5,3252.241,3230.757,21.484,6.159547348,2.6855,6.212994231,12.12326339,2,37,18,12,20,197,21,66,40,26,0.072413793,0.954545455,0.134615385,328,3,324,7,331,0,41,290,0.876132931,0.01510574,0.123867069,18,12,5,0,4
jdhende5,CSC226-001-STADDON-S16,257,1,2210.113,2118.425,91.688,8.403471483,4.825684211,8.682069672,15.92007654,0,22,11,8,7,58,14,34,15,19,0.070351759,0.875,0.130232558,205,0,205,0,205,0,6,199,0.970731707,0.004878049,0.029268293,48,0,5,0,1
jdhende5,CSC226-001-STADDON-S16,392,3,2467.791,2350.662,117.129,6.247572152,10.64809091,6.121515625,11.01778624,0,25,16,14,7,86,21,41,21,20,0.07,1.166666667,0.132075472,309,0,309,0,309,0,9,300,0.970873786,0.009708738,0.029126214,88,0,6,0,9
jdhende5,CSC226-001-STADDON-S16,298,1,1436.864,1343.322,93.542,4.742125413,11.69275,4.553633898,8.38694724,0,15,15,17,2,70,29,20,5,15,0.128318584,1.45,0.235772358,233,0,233,0,233,0,7,226,0.969957082,0.004291845,0.030042918,66,0,6,0,8
jdhende5,CSC226-001-STADDON-S16,147,0,686.632,668.357,18.275,4.517315789,2.610714286,4.609358621,7.184676673,0,4,4,20,0,41,17,11,2,9,0.160377358,1,0.276422764,111,0,111,0,111,0,5,106,0.954954955,0,0.045045045,26,0,5,0,1
jdhende5,CSC226-001-STADDON-S16,332,0,1675.441,1671.273,4.168,4.971635015,1.389333333,5.003811377,9.062264614,0,16,13,31,2,60,36,26,10,16,0.130434783,1.894736842,0.244067797,277,0,277,0,277,0,1,276,0.996389892,0,0.003610108,29,0,1,0,12
tjiang8,CSC226-001-STADDON-S16,209,1,1732.939,1695.335,37.604,8.097845794,3.418545455,8.351403941,13.99966518,8,18,17,5,10,46,21,30,18,12,0.153284672,1.4,0.276315789,163,5,35,133,168,6,31,137,0.81547619,0.005952381,0.18452381,5,2,5,2,3
tjiang8,CSC226-001-STADDON-S16,47,0,308.926,219.394,89.532,6.435958333,4.712210526,7.565310345,12.96914301,0,7,4,0,0,10,4,7,3,4,0.153846154,0.266666667,0.195121951,38,0,38,0,38,0,12,26,0.684210526,0,0.315789474,0,0,12,0,0
tjiang8,CSC226-001-STADDON-S16,218,0,1147.869,1137.04,10.829,5.193977376,0.721933333,5.51961165,10.08924708,0,32,15,14,9,22,22,49,31,18,0.119565217,1.222222222,0.217821782,199,0,31,168,199,0,15,184,0.924623116,0,0.075376884,0,0,11,0,2
tjiang8,CSC226-001-STADDON-S16,211,0,1062.914,1059.381,3.533,4.96688785,0.392555556,5.167712195,10.982598,0,42,18,8,0,22,24,44,25,19,0.131147541,1.333333333,0.23880597,192,0,113,79,192,0,9,183,0.953125,0,0.046875,0,0,7,0,0
tjiang8,CSC226-001-STADDON-S16,150,0,715.107,704.732,10.375,4.673901961,0.741071429,5.070014388,8.768191702,0,18,6,24,0,12,17,31,23,8,0.130769231,1,0.231292517,141,0,54,87,141,0,11,130,0.921985816,0,0.078014184,0,0,10,0,3
tjiang8,CSC226-001-STADDON-S16,108,0,650.063,644.764,5.299,5.856423423,0.3311875,6.786989474,11.98882405,0,8,5,14,9,14,18,18,3,15,0.211764706,0.857142857,0.339622642,97,0,97,0,97,0,12,85,0.87628866,0,0.12371134,0,0,12,0,1
cclewis,CSC226-001-STADDON-S16,147,5,1179.987,1037.388,142.599,7.86658,4.7533,8.6449,16.5963325,0,6,6,0,0,67,8,4,3,1,0.181818182,0.102564103,0.131147541,83,0,83,0,83,0,39,44,0.530120482,0.060240964,0.469879518,0,2,12,2,0
cclewis,CSC226-001-STADDON-S16,62,0,424.364,307.345,117.019,6.528676923,7.801266667,6.1469,12.47063023,0,6,4,0,0,27,8,2,1,1,0.285714286,0.5,0.363636364,38,0,38,0,38,0,10,28,0.736842105,0,0.263157895,0,0,10,0,0
cclewis,CSC226-001-STADDON-S16,198,3,1771.857,1706.714,65.143,8.815208955,5.922090909,8.982705263,15.42999717,0,14,9,6,4,66,23,10,10,0,0.18852459,1.277777778,0.328571429,135,0,102,33,135,0,13,122,0.903703704,0.022222222,0.096296296,0,0,6,0,2
cclewis,CSC226-001-STADDON-S16,766,14,6425.617,6401.055,24.562,8.344957143,2.729111111,8.411373193,14.10207275,0,56,36,43,11,196,75,71,46,25,0.137867647,2.5,0.261324042,574,0,374,200,574,0,30,544,0.947735192,0.024390244,0.052264808,31,0,7,0,10
cclewis,CSC226-001-STADDON-S16,175,5,1225.112,1152.764,72.348,6.882651685,6.577090909,6.902778443,10.84047372,0,9,7,15,2,58,24,9,4,5,0.230769231,1.263157895,0.390243902,120,0,96,24,120,0,16,104,0.866666667,0.041666667,0.133333333,0,0,9,0,2
cclewis,CSC226-001-STADDON-S16,210,5,1213.605,1096.887,116.718,5.697676056,4.322888889,5.897241935,9.491878018,0,8,5,28,0,63,24,17,9,8,0.201680672,0.648648649,0.307692308,150,0,87,63,150,0,31,119,0.793333333,0.033333333,0.206666667,4,0,17,4,0
jareinha,CSC226-001-STADDON-S16,256,0,1626.976,1104.916,522.06,6.281760618,5.9325,6.461497076,12.52962732,4,13,9,0,0,92,8,14,13,1,0.056338028,0.533333333,0.101910828,166,1,167,0,167,4,25,142,0.850299401,0,0.149700599,62,2,12,3,0
jareinha,CSC226-001-STADDON-S16,69,0,350.932,249.984,100.948,4.742324324,9.177090909,3.968,8.592018943,0,7,5,0,0,18,12,0,0,0,0.235294118,0.75,0.358208955,56,0,56,0,56,0,5,51,0.910714286,0,0.089285714,11,0,5,0,0
jareinha,CSC226-001-STADDON-S16,686,2,3438.458,3374.177,64.281,4.961699856,16.07025,4.897208999,8.752521673,0,49,24,7,16,108,38,58,32,26,0.065743945,1.652173913,0.126455907,585,0,480,105,585,0,7,578,0.988034188,0.003418803,0.011965812,268,0,1,0,2
jareinha,CSC226-001-STADDON-S16,84,0,539.553,399.156,140.397,6.201758621,10.79976923,5.394,10.21779476,0,10,5,0,2,15,14,3,2,1,0.215384615,0.777777778,0.337349398,72,0,72,0,72,0,7,65,0.902777778,0,0.097222222,11,0,7,0,0
jareinha,CSC226-001-STADDON-S16,226,0,1151.434,1049.528,101.906,5.050149123,4.07624,5.17008867,10.43433593,0,4,4,16,0,34,13,11,5,6,0.073033708,0.684210526,0.131979695,194,0,194,0,194,0,16,178,0.917525773,0,0.082474227,83,0,15,1,1
jareinha,CSC226-001-STADDON-S16,143,0,757.019,518.196,238.823,5.257076389,14.9264375,4.04840625,5.337569615,0,6,7,8,3,13,16,8,1,7,0.133333333,0.842105263,0.230215827,131,0,131,0,131,0,11,120,0.916030534,0,0.083969466,38,0,10,1,2
jdmccorm,CSC226-001-STADDON-S16,158,5,1392.792,1317.345,75.447,8.492634146,8.383,8.499,14.58028135,0,21,10,5,4,30,18,22,14,8,0.148760331,1,0.258992806,134,0,134,0,134,0,13,121,0.902985075,0.037313433,0.097014925,0,2,5,0,2
jdmccorm,CSC226-001-STADDON-S16,117,2,1032.568,973.032,59.536,8.533619835,3.969066667,9.17954717,16.93462651,0,10,7,0,0,38,12,5,2,3,0.206896552,0.413793103,0.275862069,83,0,80,3,83,0,25,58,0.698795181,0.024096386,0.301204819,1,0,10,0,0
jdmccorm,CSC226-001-STADDON-S16,67,0,367.52,321.226,46.294,5.250285714,4.6294,5.353766667,10.22679916,4,8,3,1,0,25,11,1,0,1,0.314285714,0.47826087,0.379310345,45,0,45,0,45,0,10,35,0.777777778,0,0.222222222,0,0,6,0,0
jdmccorm,CSC226-001-STADDON-S16,287,2,2872.012,2236.95,635.062,9.802088737,17.16383784,8.738085938,15.73993742,0,28,18,10,5,54,33,28,7,21,0.162561576,0.6875,0.262948207,239,0,239,0,239,0,36,203,0.849372385,0.008368201,0.150627615,18,0,21,8,2
jdmccorm,CSC226-001-STADDON-S16,150,0,952.447,832.88,119.567,6.307596026,3.985566667,6.883305785,10.45083657,0,12,5,12,3,25,13,19,8,11,0.126213592,0.684210526,0.213114754,126,0,126,0,126,0,23,103,0.817460317,0,0.182539683,17,0,19,4,0
jdmccorm,CSC226-001-STADDON-S16,100,0,535.244,466.93,68.314,5.35244,2.846416667,6.143815789,9.477119267,0,4,7,5,0,17,12,4,3,1,0.181818182,0.631578947,0.282352941,83,0,83,0,83,0,17,66,0.795180723,0,0.204819277,26,0,9,8,0
iggatlan,CSC226-001-STADDON-S16,263,22,741.69,715.529,26.161,2.7675,3.737285714,2.741490421,5.164408669,2,15,12,6,3,70,21,15,15,0,0.132911392,0.538461538,0.21319797,198,0,198,0,198,2,40,158,0.797979798,0.111111111,0.202020202,59,4,4,0,0
iggatlan,CSC226-001-STADDON-S16,55,0,138.606,96.942,41.664,2.389758621,2.0832,2.551105263,3.213579724,0,5,4,0,0,14,8,1,1,0,0.285714286,0.5,0.363636364,44,0,44,0,44,0,16,28,0.636363636,0,0.363636364,1,0,13,3,0
iggatlan,CSC226-001-STADDON-S16,117,1,382.452,377.477,4.975,3.134852459,1.658333333,3.17207563,4.775995933,0,13,7,0,4,19,17,7,7,0,0.17,0.944444444,0.288135593,103,0,103,0,103,0,3,100,0.970873786,0.009708738,0.029126214,35,0,1,0,0
iggatlan,CSC226-001-STADDON-S16,256,0,933.438,855.957,77.481,3.604007722,8.609,3.423828,4.548243106,0,25,10,5,2,31,41,1,1,0,0.188940092,2.277777778,0.34893617,228,0,228,0,228,0,11,217,0.951754386,0,0.048245614,67,0,7,0,1
iggatlan,CSC226-001-STADDON-S16,132,0,383.026,362.386,20.64,2.83722963,1.474285714,2.99492562,3.653960528,0,6,2,15,3,20,22,4,1,3,0.215686275,1.294117647,0.369747899,115,0,115,0,115,0,13,102,0.886956522,0,0.113043478,30,0,10,0,2
iggatlan,CSC226-001-STADDON-S16,79,0,299.111,285.871,13.24,3.647695122,1.324,3.970430556,4.790567026,0,5,5,10,0,9,19,1,0,1,0.292307692,1,0.452380952,73,0,73,0,73,0,8,65,0.890410959,0,0.109589041,7,0,8,0,1
smschnei,CSC226-001-STADDON-S16,340,0,1350.406,1271.802,78.604,3.91422029,5.614571429,3.842302115,9.107334101,2,16,18,1,1,171,13,23,19,4,0.082802548,0.866666667,0.151162791,174,0,170,4,174,0,17,157,0.902298851,0,0.097701149,71,2,5,0,0
smschnei,CSC226-001-STADDON-S16,99,0,357.824,283.622,74.202,3.508078431,3.905368421,3.41713253,9.072348244,0,5,5,0,0,46,8,2,2,0,0.173913043,0.5,0.258064516,56,0,56,0,56,0,10,46,0.821428571,0,0.178571429,16,0,10,0,0
smschnei,CSC226-001-STADDON-S16,108,0,337.393,251.431,85.962,3.039576577,3.306230769,2.958011765,4.90029965,0,5,4,0,0,45,8,1,0,1,0.163265306,0.444444444,0.23880597,66,0,66,0,66,0,17,49,0.742424242,0,0.257575758,22,0,11,6,0
smschnei,CSC226-001-STADDON-S16,268,0,1062.956,1058.298,4.658,3.922346863,0.517555556,4.039305344,10.29424889,0,17,6,4,4,107,20,11,7,4,0.133333333,1.111111111,0.238095238,164,0,159,5,164,0,14,150,0.914634146,0,0.085365854,51,0,7,0,2
smschnei,CSC226-001-STADDON-S16,561,5,1756.166,1700.257,55.909,3.07022028,3.288764706,3.063526126,4.501998388,2,22,9,25,8,171,40,25,12,13,0.108401084,1.333333333,0.200501253,401,0,353,48,401,0,32,369,0.920199501,0.012468828,0.079800499,147,0,9,0,5
smschnei,CSC226-001-STADDON-S16,248,0,685.702,682.877,2.825,2.699614173,0.2825,2.79867623,4.097154729,0,18,16,15,1,49,30,20,14,6,0.153846154,1.428571429,0.277777778,205,0,142,63,205,0,10,195,0.951219512,0,0.048780488,39,0,8,0,3
psdhillo,CSC226-001-STADDON-S16,286,6,1494.879,1423.001,71.878,5.11944863,3.267181818,5.270374074,9.175099948,2,10,11,9,2,61,12,20,17,3,0.055299539,0.8,0.103448276,231,0,231,0,231,0,14,217,0.939393939,0.025974026,0.060606061,101,0,6,0,0
